month_full,product_pack,active_ingredients,dosage,value,quantity,shortage,base_no_shortage_estimate,price_per_piece,xaxis_months
2017-08-01,Losartan 12.5mg tablets,Losartan,Tablet,479638.6,542882,,100577.782341629,0.88350433427522,Aug 17
2017-09-01,Losartan 12.5mg tablets,Losartan,Tablet,477358.24,545154,,100998.707554623,0.875639250560392,Sep 17
2017-10-01,Losartan 12.5mg tablets,Losartan,Tablet,481365.44,550282,,101948.753545921,0.874761376894029,Oct 17
2017-11-01,Losartan 12.5mg tablets,Losartan,Tablet,484180.24,558108,,103398.648227648,0.867538612598279,Nov 17
2017-12-01,Losartan 12.5mg tablets,Losartan,Tablet,482792.73,558589,,103487.761355927,0.864307621524949,Dec 17
2018-01-01,Losartan 12.5mg tablets,Losartan,Tablet,102498.17,560850,,102498.17,0.182755050369974,Jan 18
2018-02-01,Losartan 12.5mg tablets,Losartan,Tablet,92324.83,514621,,92324.83,0.179403541635495,Feb 18
2018-03-01,Losartan 12.5mg tablets,Losartan,Tablet,101890.19,571922,,101890.19,0.178153996524002,Mar 18
2018-04-01,Losartan 12.5mg tablets,Losartan,Tablet,102165.32,561921,,102165.32,0.181814383160622,Apr 18
2018-05-01,Losartan 12.5mg tablets,Losartan,Tablet,107648.65,596557,,107648.65,0.180449898333269,May 18
2018-06-01,Losartan 12.5mg tablets,Losartan,Tablet,104384.82,581545,,104384.82,0.179495688209855,Jun 18
2018-07-01,Losartan 12.5mg tablets,Losartan,Tablet,92020.45,599623,,92020.45,0.153463843114757,Jul 18
2018-08-01,Losartan 12.5mg tablets,Losartan,Tablet,107066.09,623219,,107066.09,0.171795291863695,Aug 18
2018-09-01,Losartan 12.5mg tablets,Losartan,Tablet,99602.82,583905,,99602.82,0.170580522516505,Sep 18
2018-10-01,Losartan 12.5mg tablets,Losartan,Tablet,95395.11,638699,,95395.11,0.14935847715434,Oct 18
2018-11-01,Losartan 12.5mg tablets,Losartan,Tablet,86948.72,648196,,86948.72,0.134139550382909,Nov 18
2018-12-01,Losartan 12.5mg tablets,Losartan,Tablet,88533.66,666242,,88533.66,0.1328851378328,Dec 18
2019-01-01,Losartan 12.5mg tablets,Losartan,Tablet,81561.13,669211,,81561.13,0.12187655313496,Jan 19
2019-02-01,Losartan 12.5mg tablets,Losartan,Tablet,72040.23,593447,,72040.23,0.121392862378612,Feb 19
2019-03-01,Losartan 12.5mg tablets,Losartan,Tablet,79331.06,655205,,79331.06,0.121078227425004,Mar 19
2019-04-01,Losartan 12.5mg tablets,Losartan,Tablet,99730.55,640647,TRUE,99730.55,0.155671610106658,Apr 19
2019-05-01,Losartan 12.5mg tablets,Losartan,Tablet,122201.95,696370,TRUE,122201.95,0.175484225339977,May 19
2019-06-01,Losartan 12.5mg tablets,Losartan,Tablet,98860.23,651518,TRUE,98860.23,0.151738294260481,Jun 19
2019-07-01,Losartan 12.5mg tablets,Losartan,Tablet,101122.31,684787,TRUE,101122.31,0.147669727959205,Jul 19
2019-08-01,Losartan 12.5mg tablets,Losartan,Tablet,101683.77,727675,,101683.77,0.139737891228914,Aug 19
2019-09-01,Losartan 12.5mg tablets,Losartan,Tablet,95634.16,688845,,95634.16,0.138832625626955,Sep 19
2019-10-01,Losartan 12.5mg tablets,Losartan,Tablet,151869.68,737244,,136586.526288719,0.205996495054555,Oct 19
2019-11-01,Losartan 12.5mg tablets,Losartan,Tablet,146418.45,708822,,131320.885265967,0.206565893835124,Nov 19
2019-12-01,Losartan 12.5mg tablets,Losartan,Tablet,150429.81,729779,,135203.512769795,0.206130636809226,Dec 19
2020-01-01,Losartan 12.5mg tablets,Losartan,Tablet,141587.87,754150,,139718.639691388,0.187744971159584,Jan 20
2020-02-01,Losartan 12.5mg tablets,Losartan,Tablet,127707.93,678580,,125718.05943351,0.188198782752218,Feb 20
2020-03-01,Losartan 12.5mg tablets,Losartan,Tablet,151912.17,810102,,150084.664126861,0.187522274972781,Mar 20
2020-04-01,Losartan 12.5mg tablets,Losartan,Tablet,137443.32,717618,,132950.488335284,0.191527135606966,Apr 20
2020-05-01,Losartan 12.5mg tablets,Losartan,Tablet,133189.64,695953,,128936.692235153,0.191377348757747,May 20
2020-06-01,Losartan 12.5mg tablets,Losartan,Tablet,152338.01,719472,,133293.972201872,0.211735842395535,Jun 20
2020-07-01,Losartan 12.5mg tablets,Losartan,Tablet,166713.31,758632,,140549.003601879,0.219755177740986,Jul 20
2020-08-01,Losartan 12.5mg tablets,Losartan,Tablet,150141.72,683585,,126645.317660197,0.219638698918203,Aug 20
2020-09-01,Losartan 12.5mg tablets,Losartan,Tablet,162937.97,741728,,137417.260731968,0.219673478687605,Sep 20
2020-10-01,Losartan 12.5mg tablets,Losartan,Tablet,154464.74,758020,,140435.620577956,0.203773963747658,Oct 20
2020-11-01,Losartan 12.5mg tablets,Losartan,Tablet,147002.59,721711,,133708.78362436,0.203686226204118,Nov 20
2020-12-01,Losartan 12.5mg tablets,Losartan,Tablet,161258.54,792114,,146752.09250216,0.203579964500059,Dec 20
2021-01-01,Losartan 12.5mg tablets,Losartan,Tablet,150859.08,728094,,134891.338921251,0.207197257496972,Jan 21
2021-02-01,Losartan 12.5mg tablets,Losartan,Tablet,142909.31,689570,,127754.136938262,0.207244094145627,Feb 21
2014-01-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,71126.83,375469,,71126.83,0.189434627093049,Jan 14
2014-02-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,54966.4,341774,,54966.4,0.160826745159082,Feb 14
2014-03-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,62350.63,387576,,62350.63,0.160873299688319,Mar 14
2014-04-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,62067.42,385970,,62067.42,0.160808922973288,Apr 14
2014-05-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,53413.8,405262,,53413.8,0.131800662287607,May 14
2014-06-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,51341.51,389574,,51341.51,0.131788851412055,Jun 14
2014-07-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,56039.36,425227,,56039.36,0.131786927923203,Jul 14
2014-08-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,49449.33,406815,,49449.33,0.121552376387301,Aug 14
2014-09-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,52251.17,430043,,52251.17,0.121502198617348,Sep 14
2014-10-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,56791.58,467421,,56791.58,0.121499847032975,Oct 14
2014-11-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,52912.32,435144,,52912.32,0.121597264353869,Nov 14
2014-12-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,61299.03,504478,,61299.03,0.121509818069371,Dec 14
2015-01-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,58302.3,479591,,58302.3,0.121566709967451,Jan 15
2015-02-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,54953.86,451963,,54953.86,0.121589289388733,Feb 15
2015-03-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,62409.74,513334,,62409.74,0.121577257691873,Mar 15
2015-04-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,63786.42,524907,,63786.42,0.121519469163109,Apr 15
2015-05-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,63170.75,520152,,63170.75,0.121446711730417,May 15
2015-06-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,67969.83,559359,,67969.83,0.121513786316123,Jun 15
2015-07-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,73447.77,604865,,73447.77,0.121428368313591,Jul 15
2015-08-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,67850.8,558693,,67850.8,0.121445588185282,Aug 15
2015-09-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,75549.12,621855,,75549.12,0.12148992932436,Sep 15
2015-10-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,78211.36,644016,,78211.36,0.121443193957914,Oct 15
2015-11-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,77165.51,635402,,77165.51,0.121443605780278,Nov 15
2015-12-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,90614.06,745998,,90614.06,0.121466894013121,Dec 15
2016-01-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,81332.64,669328,,81332.64,0.121513876604595,Jan 16
2016-02-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,82621.3,680175,,82621.3,0.121470650935421,Feb 16
2016-03-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,89757.18,739177,,89757.18,0.121428534708196,Mar 16
2016-04-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,93732.92,771913,,93732.92,0.121429383881344,Apr 16
2016-05-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,92437.14,761247,,92437.14,0.121428577058432,May 16
2016-06-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,97169.04,800215,,97169.04,0.121428666046,Jun 16
2016-07-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,95999.96,790490,,95999.96,0.121443610924869,Jul 16
2016-08-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,98907.08,814528,,98907.08,0.121428704722244,Aug 16
2016-09-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,101497.79,835094,,101497.79,0.121540557110936,Sep 16
2016-10-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,98187.07,807781,,98187.07,0.121551596286617,Oct 16
2016-11-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,104612.61,860890,,104612.61,0.121516813994819,Nov 16
2016-12-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,109630.67,902110,,109630.67,0.121526942390618,Dec 16
2017-01-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,103868.49,854818,,103868.49,0.121509479210779,Jan 17
2017-02-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,97563.87,802436,,97563.87,0.121584612355378,Feb 17
2017-03-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,88130.29,934001,,88130.29,0.0943578111800737,Mar 17
2017-04-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,78653.35,832647,,78653.35,0.0944618187539257,Apr 17
2017-05-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,87197.09,923919,,87197.09,0.0943774183667616,May 17
2017-06-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,89028.79,943272,,89028.79,0.0943829457462959,Jun 17
2017-07-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,87953.87,932095,,87953.87,0.094361486758324,Jul 17
2017-08-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,90659.45,960896,,90659.45,0.0943488681397362,Aug 17
2017-09-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,89161.55,945641,,89161.55,0.0942868911140697,Sep 17
2017-10-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,92043.05,975350,,92043.05,0.0943692520633619,Oct 17
2017-11-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,93847.31,995147,,93847.31,0.094304972029258,Nov 17
2017-12-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,94971.28,1005818,,94971.28,0.094421933192685,Dec 17
2018-01-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,96368.81,1022158,,96368.81,0.0942797590979085,Jan 18
2018-02-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,86902.17,921288,,86902.17,0.0943268228827468,Feb 18
2018-03-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,98335.55,1042202,,98335.55,0.0943536377784729,Mar 18
2018-04-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,95912.98,1017332,,95912.98,0.0942789374560124,Apr 18
2018-05-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,100321.92,1063861,,100321.92,0.0942998380427518,May 18
2018-06-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,98673.83,1045338,,98673.83,0.0943941863779945,Jun 18
2018-07-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,99850.47,1058027,,99850.47,0.0943742172931314,Jul 18
2018-08-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,86280.57,1105660,,86280.57,0.0780353544489264,Aug 18
2018-09-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,81026.23,1038528,,81026.23,0.0780202652215443,Sep 18
2018-10-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,90935.65,1164493,,90935.65,0.0780903363094497,Oct 18
2018-11-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,91005.58,1166087,,91005.58,0.0780435593570634,Nov 18
2018-12-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,93000.92,1191721,,93000.92,0.0780391719202733,Dec 18
2019-01-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,95691.75,1225785,,95691.75,0.0780656885179701,Jan 19
2019-02-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,86528.25,1109289,,86528.25,0.0780033426816637,Feb 19
2019-03-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,93834.94,1202988,,93834.94,0.0780015594503021,Mar 19
2019-04-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,81258.86,1205573,,81258.86,0.0674026873528189,Apr 19
2019-05-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,88475.03,1312604,,88475.03,0.0674042056857971,May 19
2019-06-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,83334.62,1237270,,83334.62,0.0673536253202615,Jun 19
2019-07-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,76868.76,1284268,,76868.76,0.0598541425932905,Jul 19
2019-08-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,94499.25,1405848,,94499.25,0.0672186822472984,Aug 19
2019-09-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,89681.46,1333266,,89681.46,0.0672644918568388,Sep 19
2019-10-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,87068.5,1431187,,87068.5,0.0608365643343602,Oct 19
2019-11-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,87916.83,1449370,,87916.83,0.0606586516900447,Nov 19
2019-12-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,100053.11,1507456,,100053.11,0.0663721594527469,Dec 19
2020-01-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,111654.37,1569600,,111654.37,0.0711355568297655,Jan 20
2020-02-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,145223.54,1424938,TRUE,101363.758077892,0.101915690366879,Feb 20
2020-03-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,159578.94,1751778,TRUE,124613.703472133,0.0910954127749064,Mar 20
2020-04-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,172009.92,1600893,TRUE,113880.414979874,0.107446231572004,Apr 20
2020-05-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,135123.14,1553039,TRUE,110476.294043342,0.0870056321830939,May 20
2020-06-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,152510.14,1668533,,118692.024043839,0.0914037301030306,Jun 20
2020-07-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,162120.31,1776717,,126387.753123911,0.0912471203911484,Jul 20
2020-08-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,146644.46,1611032,,114601.658390571,0.0910251689600207,Aug 20
2020-09-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,163544.6,1794715,,127668.050875733,0.0911256661921252,Sep 20
2020-10-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,206617.67,1824168,,129763.20643104,0.11326679889133,Oct 20
2020-11-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,208693.07,1845322,,131268.008000217,0.113093037421111,Nov 20
2020-12-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,244049.49,2165320,,154031.243914628,0.112708278683982,Dec 20
2021-01-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,313840.89,2181614,TRUE,155190.326677612,0.143857203886664,Jan 21
2021-02-01,Esomeprazole 20mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,277430.89,1928072,TRUE,137154.47532788,0.143890316336734,Feb 21
2014-01-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,101295.47,431566,,101295.47,0.234716057335379,Jan 14
2014-02-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,75538.29,389797,,75538.29,0.193788792627958,Feb 14
2014-03-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,82874.38,427912,,82874.38,0.193671549290508,Mar 14
2014-04-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,84048.1,434038,,84048.1,0.193642261737452,Apr 14
2014-05-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,74654.75,457321,,74654.75,0.163243651614511,May 14
2014-06-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,71806.67,439803,,71806.67,0.163270077739351,Jun 14
2014-07-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,77928.34,477459,,77928.34,0.163214726290634,Jul 14
2014-08-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,63358.85,447844,,63358.85,0.141475268173739,Aug 14
2014-09-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,67334.85,475904,,67334.85,0.141488304363905,Sep 14
2014-10-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,71582.28,506033,,71582.28,0.141457731017542,Oct 14
2014-11-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,66639.75,471079,,66639.75,0.141461941627625,Nov 14
2014-12-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,77892.6,550443,,77892.6,0.141508930079954,Dec 14
2015-01-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,73682.11,520774,,73682.11,0.141485769258834,Jan 15
2015-02-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,68865.7,486891,,68865.7,0.141439665140658,Feb 15
2015-03-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,77482.44,547617,,77482.44,0.141490202093799,Mar 15
2015-04-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,78235.29,552855,,78235.29,0.14151140895895,Apr 15
2015-05-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,79646.08,563007,,79646.08,0.141465523519246,May 15
2015-06-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,84378.91,596561,,84378.91,0.141442216303111,Jun 15
2015-07-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,88157.88,623124,,88157.88,0.141477266162112,Jul 15
2015-08-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,83003.9,586805,,83003.9,0.141450567053791,Aug 15
2015-09-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,90189.04,637405,,90189.04,0.141494089315271,Sep 15
2015-10-01,Esomeprazole 40mg gastro-resistant capsules,Esomeprazole,Gastro-resistant capsule,93510.36,661114,,93510.36,0.141443623943828,Oct 15
